affiliationID,normalizedName,displayName,GRIDid,wiki,paperTotal,paperFamilyTotal,citationTotal,Iso3166Code,Latitude,Longitude
27158533,national heart foundation of australia,National Heart Foundation of Australia,grid.453005.7,http://en.wikipedia.org/wiki/National_Heart_Foundation_of_Australia,1707,1689,28837,AU,-37.8176,144.957458
34750443,anand agricultural university,Anand Agricultural University,grid.411373.3,http://en.wikipedia.org/wiki/Anand_Agricultural_University,724,724,5209,IN,22.53583,72.97472
56441308,libera universita internazionale degli studi sociali guido carli,Libera Università Internazionale degli Studi Sociali Guido Carli,"",http://en.wikipedia.org/wiki/Libera_Università_Internazionale_degli_Studi_Sociali_Guido_Carli,2220,2121,17512,IT,41.92444,12.49306
57210546,european centre for disease prevention and control,European Centre for Disease Prevention and Control,grid.418914.1,http://en.wikipedia.org/wiki/European_Centre_for_Disease_Prevention_and_Control,1702,1679,44588,SE,59.34861,18.01944
61722147,universidade do vale do rio dos sinos,Universidade do Vale do Rio dos Sinos,grid.412302.6,http://en.wikipedia.org/wiki/Universidade_do_Vale_do_Rio_dos_Sinos,10853,10786,41749,BR,-29.79444,-51.15389
65285256,pontifical catholic university of peru,Pontifical Catholic University of Peru,grid.440592.e,http://en.wikipedia.org/wiki/Pontifical_Catholic_University_of_Peru,14985,14553,32886,PE,-12.06944,-77.07944
67001856,shanghai institute of technology,Shanghai Institute of Technology,grid.419102.f,http://en.wikipedia.org/wiki/Shanghai_Institute_of_Technology,5539,5487,31953,CN,31.1662464,121.421783
71187865,henkel,Henkel,grid.420207.3,http://en.wikipedia.org/wiki/Henkel,18732,18723,124601,US,41.6476021,-72.65929
90304302,kurashiki university of science and the arts,Kurashiki University of Science and the Arts,grid.440904.d,http://en.wikipedia.org/wiki/Kurashiki_University_of_Science_and_the_Arts,434,416,7241,JP,34.55611,133.71167
91136226,university of sheffield,University of Sheffield,grid.11835.3e,http://en.wikipedia.org/wiki/University_of_Sheffield,98041,96549,2641021,GB,53.38139,-1.488272
103356709,obuda university,Óbuda University,grid.440535.3,http://en.wikipedia.org/wiki/Óbuda_University,2635,2589,10224,HU,47.53378,19.0349312
112842691,centre for human bioethics,Centre for Human Bioethics,"",http://en.wikipedia.org/wiki/Centre_for_Human_Bioethics,175,174,2217,"","",""
126515640,zhejiang university city college,Zhejiang University City College,"",http://en.wikipedia.org/wiki/Zhejiang_University_City_College,1646,1640,6685,CN,30.31974,120.1421
126533617,alliant international university,Alliant International University,grid.454682.9,http://en.wikipedia.org/wiki/Alliant_International_University,2941,2931,57835,US,34.0808334,-118.151665
128937239,xavier institute of social service,Xavier Institute of Social Service,"",http://en.wikipedia.org/wiki/Xavier_Institute_of_Social_Service,112,112,476,IN,23.36,85.32
133837150,university of huddersfield,University of Huddersfield,grid.15751.37,http://en.wikipedia.org/wiki/University_of_Huddersfield,11774,11653,129419,GB,53.64324,-1.77837
139669409,nizam s institute of medical sciences,Nizam's Institute of Medical Sciences,grid.416345.1,http://en.wikipedia.org/wiki/Nizam's_Institute_of_Medical_Sciences,2013,2008,17920,IN,17.4212379,78.45176
141450709,monmouth university,Monmouth University,grid.260185.8,http://en.wikipedia.org/wiki/Monmouth_University,1856,1835,25258,US,40.28,-74.006
145722265,university of thessaly,University of Thessaly,grid.410558.d,http://en.wikipedia.org/wiki/University_of_Thessaly,12050,11931,182571,GR,39.3577,22.9484
149145351,deccan college of medical sciences,Deccan College of Medical Sciences,grid.413565.0,http://en.wikipedia.org/wiki/Deccan_College_of_Medical_Sciences,379,379,3380,IN,17.3407249,78.50624
154488051,ashkelon academic college,Ashkelon Academic College,grid.468828.8,http://en.wikipedia.org/wiki/Ashkelon_Academic_College,413,399,3135,IL,31.6690521,34.57166
158060073,national college of natural medicine,National College of Natural Medicine,grid.419323.e,http://en.wikipedia.org/wiki/National_College_of_Natural_Medicine,126,124,2328,US,45.5016,-122.6767
173093425,chang gung university,Chang Gung University,grid.145695.a,http://en.wikipedia.org/wiki/Chang_Gung_University,32517,32403,528660,TW,25.0372467,121.389542
175691731,pondicherry university,Pondicherry University,grid.412517.4,http://en.wikipedia.org/wiki/Pondicherry_University,6047,5953,63182,IN,12.015871,79.85849
188884621,lodz university of technology,Lodz University of Technology,grid.412284.9,http://en.wikipedia.org/wiki/Lodz_University_of_Technology,6178,6115,35021,PL,51.75306,19.45
188922065,university of economics in katowice,University of Economics in Katowice,grid.19930.32,http://en.wikipedia.org/wiki/University_of_Economics_in_Katowice,1373,1362,3038,PL,50.25917,19.04417
191972202,amity university,Amity University,grid.444644.2,http://en.wikipedia.org/wiki/Amity_School_of_Engineering,9777,9735,37545,IN,28.532093,77.0591
194456095,california institute for regenerative medicine,California Institute for Regenerative Medicine,grid.418557.a,http://en.wikipedia.org/wiki/California_Institute_for_Regenerative_Medicine,132,131,2920,US,37.7779579,-122.392525
198105771,kasetsart university,Kasetsart University,grid.9723.f,http://en.wikipedia.org/wiki/Kasetsart_University,12941,12863,136921,TH,13.8485975,100.568047
199117387,promega,Promega,grid.418773.e,http://en.wikipedia.org/wiki/Promega,912,909,25688,US,43.0670433,-89.4010544
336106212,the college of family physicians canada,The College of Family Physicians Canada,"",http://en.wikipedia.org/wiki/College_of_Family_Physicians_of_Canada,221,221,1620,CA,43.65872,-79.59723
347673840,academy of sciences and arts of bosnia and herzegovina,Academy of Sciences and Arts of Bosnia and Herzegovina,grid.472484.9,http://en.wikipedia.org/wiki/Academy_of_Sciences_and_Arts_of_Bosnia_and_Herzegovina,147,145,561,BA,43.8534546,18.4304047
878950737,depomed,Depomed,grid.467299.7,http://en.wikipedia.org/wiki/Depomed,92,92,2932,US,37.53801,-122.06411
904372625,franklin college,Franklin College,grid.421573.6,http://en.wikipedia.org/wiki/Franklin_College_(Indiana),125,123,1417,US,39.47889,-86.04639
918968679,june,June,"",http://en.wikipedia.org/wiki/June_(TV_Channel),1143,1138,17657,FR,48.85717,2.3414
922845939,philadelphia university,Philadelphia University,grid.261870.a,http://en.wikipedia.org/wiki/Philadelphia_University,1454,1433,15349,US,40.023,-75.192
933254369,nest labs,Nest Labs,"",http://en.wikipedia.org/wiki/Nest_Labs,2439,2373,58519,US,37.40406,-122.148758
1286081904,centre for economic performance,Centre for Economic Performance,"","",630,506,41918,"","",""
1288043984,techno india university,Techno India University,grid.449713.c,http://en.wikipedia.org/wiki/Techno_India_University,237,232,365,IN,22.57054,88.37124
1296297310,aeras,Aeras,grid.432518.9,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=21866940,71,71,2515,US,39.0910759,-77.177536
1296342797,pharmaceutical product development,Pharmaceutical Product Development,grid.423257.5,http://en.wikipedia.org/wiki/Pharmaceutical_Product_Development,329,329,10991,US,34.2462769,-77.94985
1297011914,gulf coast regional blood center,Gulf Coast Regional Blood Center,"",http://en.wikipedia.org/wiki/Gulf_Coast_Regional_Blood_Center,7671,7652,138502,US,29.6909,-95.4088
1300137990,public service commission,Public Service Commission,"",http://en.wikipedia.org/wiki/Public_Service_Commission_(Kenya),141,140,1541,"","",""
1316011043,center for american progress,Center for American Progress,grid.428095.2,http://en.wikipedia.org/wiki/Center_for_American_Progress,117,117,1453,US,38.90037,-77.031044
1328723229,planned parenthood,Planned Parenthood,grid.477710.2,http://en.wikipedia.org/wiki/Planned_Parenthood,119,118,1353,US,40.7139,-74.00349
2799428307,wisconsin department of natural resources,Wisconsin Department of Natural Resources,grid.448456.f,https://en.wikipedia.org/wiki/Wisconsin_Department_of_Natural_Resources,1004,1001,27784,US,43.1096077,-89.37375
2799851941,royal hospital for women,Royal Hospital for Women,grid.416139.8,https://en.wikipedia.org/wiki/Royal_Hospital_for_Women,1183,1173,21657,AU,-33.9188957,151.23822
2800124591,texas oncology,Texas Oncology,grid.477898.d,https://en.wikipedia.org/wiki/Texas_Oncology,1274,1269,34791,US,35.47002,-97.53417
2800809652,directorate general for economic and financial affairs,Directorate-General for Economic and Financial Affairs,grid.467722.2,https://en.wikipedia.org/wiki/Directorate-General_for_Economic_and_Financial_Affairs,121,108,2166,BE,50.849823,4.368353
2800899509,wyckoff heights medical center,Wyckoff Heights Medical Center,grid.417280.8,https://en.wikipedia.org/wiki/Wyckoff_Heights_Medical_Center,211,209,1537,US,40.70417,-73.91722
2801723264,alyn hospital,Alyn Hospital,grid.460989.a,https://en.wikipedia.org/wiki/ALYN_Hospital,52,52,730,IL,31.7687168,35.16867
2801809904,nuffield orthopaedic centre,Nuffield Orthopaedic Centre,grid.461589.7,https://en.wikipedia.org/wiki/Nuffield_Orthopaedic_Centre,2940,2831,108021,GB,51.75472,-1.20944
2802603000,asia pacific center for theoretical physics,Asia Pacific Center for Theoretical Physics,grid.482264.e,https://en.wikipedia.org/wiki/Asia_Pacific_Center_for_Theoretical_Physics,690,644,9248,KR,36.014164,129.323212
2803004145,mammal research institute,Mammal Research Institute,grid.436277.3,https://en.wikipedia.org/wiki/Mammal_Research_Institute_of_the_Polish_Academy_of_Sciences,1442,1436,31599,PL,52.70422,23.8499565
324100,bowie state university,Bowie State University,grid.253246.4,http://en.wikipedia.org/wiki/Bowie_State_University,579,568,6292,US,39.02158,-76.75684
10091056,kanazawa university,Kanazawa University,grid.9707.9,http://en.wikipedia.org/wiki/Kanazawa_University,39983,39251,710825,JP,36.5625,136.656113
12097938,west virginia university,West Virginia University,grid.268154.c,http://en.wikipedia.org/wiki/West_Virginia_University,46228,45617,903633,US,39.63582,-79.95453
19700959,florida international university,Florida International University,grid.65456.34,http://en.wikipedia.org/wiki/Florida_International_University,30954,30564,613265,US,25.75744,-80.37328
32481161,batman university,Batman University,grid.449363.f,http://en.wikipedia.org/wiki/Batman_University,603,596,5849,TR,37.7889,41.065
35510649,arak university,Arak University,grid.411425.7,http://en.wikipedia.org/wiki/Arak_University,3875,3834,33765,IR,34.08028,49.67722
36672615,courant institute of mathematical sciences,Courant Institute of Mathematical Sciences,grid.482020.c,http://en.wikipedia.org/wiki/Courant_Institute_of_Mathematical_Sciences,6846,6179,298955,US,40.72858,-73.99552
42766147,university of toyama,University of Toyama,grid.267346.2,http://en.wikipedia.org/wiki/University_of_Toyama,16738,16483,217452,JP,36.69917,137.188065
53236636,franklin university,Franklin University,grid.441014.4,http://en.wikipedia.org/wiki/Franklin_University,334,331,5592,US,39.95806,-82.99111
54166199,university of the incarnate word,University of the Incarnate Word,grid.267572.3,http://en.wikipedia.org/wiki/University_of_the_Incarnate_Word,955,953,6049,US,29.46694,-98.46639
67484417,glasgow dental hospital and school,Glasgow Dental Hospital and School,"",http://en.wikipedia.org/wiki/Glasgow_Dental_Hospital_and_School,1099,1097,25357,GB,55.8663,-4.2661
78166310,green cross international,Green Cross International,"",http://en.wikipedia.org/wiki/Green_Cross_International,1209,1198,16063,"","",""
90425906,south asian university,South Asian University,grid.452738.f,http://en.wikipedia.org/wiki/South_Asian_University,995,993,5092,IN,28.37,73.43
99297268,university of hassan ii casablanca,University of Hassan II Casablanca,grid.412148.a,http://en.wikipedia.org/wiki/University_of_Hassan_II_Casablanca,1848,1833,23157,GB,51.7611,-1.2534
100288624,john innes centre,John Innes Centre,grid.14830.3e,http://en.wikipedia.org/wiki/John_Innes_Centre,4191,4157,310462,GB,52.6218033,1.23916721
105292261,ministry of health,Ministry of Health (Malaysia),grid.415759.b,http://en.wikipedia.org/wiki/Ministry_of_Health_(Malaysia),833,831,6215,MY,2.936732,101.706818
110757952,slovak university of technology in bratislava,Slovak University of Technology in Bratislava,grid.440789.6,http://en.wikipedia.org/wiki/Slovak_University_of_Technology_in_Bratislava,4936,4895,20428,SK,48.1547,17.1174
115592961,jiangsu university,Jiangsu University,grid.440785.a,http://en.wikipedia.org/wiki/Jiangsu_University,47531,47363,316064,CN,32.1939659,119.519173
122544976,hebron university,Hebron University,grid.442900.b,http://en.wikipedia.org/wiki/Hebron_University,3796,3777,98513,"",31.55,35.09278
127817813,alfred renyi institute of mathematics,Alfréd Rényi Institute of Mathematics,"",http://en.wikipedia.org/wiki/Alfréd_Rényi_Institute_of_Mathematics,1472,1131,10545,HU,47.49278,19.05889
134363262,universidade federal de ciencias da saude de porto alegre,Universidade Federal de Ciências da Saúde de Porto Alegre,grid.412344.4,http://en.wikipedia.org/wiki/Federal_University_of_Health_Sciences_of_Porto_Alegre,3327,3320,20357,BR,-30.0315762,-51.22047
137479271,helmholtz centre for environmental research ufz,Helmholtz Centre for Environmental Research - UFZ,grid.7492.8,http://en.wikipedia.org/wiki/Helmholtz_Centre_for_Environmental_Research,7914,7847,213545,DE,51.3520851,12.4288216
141243467,chang gung university of science and technology,Chang Gung University of Science and Technology,grid.418428.3,http://en.wikipedia.org/wiki/Chang_Gung_University_of_Science_and_Technology,1874,1870,15508,TW,25.0310555,121.389687
142899784,university of sfax,University of Sfax,grid.412124.0,http://en.wikipedia.org/wiki/University_of_Sfax,11451,11355,81712,TN,34.7370834,10.743556
144246526,university of trnava,University of Trnava,grid.412903.d,http://en.wikipedia.org/wiki/University_of_Trnava,285,285,21325,SK,48.3798027,17.5869522
150870154,indian institute of management ahmedabad,Indian Institute of Management Ahmedabad,grid.418226.b,http://en.wikipedia.org/wiki/Indian_Institute_of_Management_Ahmedabad,3907,3878,34462,IN,23.03166,72.53632
161370692,sanjay gandhi post graduate institute of medical sciences,Sanjay Gandhi Post Graduate Institute of Medical Sciences,grid.263138.d,http://en.wikipedia.org/wiki/Sanjay_Gandhi_Post_Graduate_Institute_of_Medical_Sciences,3191,3181,36778,IN,26.7463,80.936
161675122,cooperative institute for research in environmental sciences,Cooperative Institute for Research in Environmental Sciences,grid.464551.7,http://en.wikipedia.org/wiki/Cooperative_Institute_for_Research_in_Environmental_Sciences,5516,5437,286861,US,40.0068359,-105.259933
185658715,universities uk,Universities UK,grid.493136.a,http://en.wikipedia.org/wiki/Universities_UK,1675,1626,28426,GB,51.63379,-0.107069
185914950,satakunta university of applied sciences,Satakunta University of Applied Sciences,grid.449591.4,http://en.wikipedia.org/wiki/Satakunta_University_of_Applied_Sciences,154,151,1173,FI,61.493,21.725
204136569,open university,Open University,grid.10837.3d,http://en.wikipedia.org/wiki/Open_University,35037,34508,706713,GB,52.025,-0.70556
238035932,indira gandhi institute of medical sciences,Indira Gandhi Institute of Medical Sciences,grid.414608.f,http://en.wikipedia.org/wiki/Indira_Gandhi_Institute_of_Medical_Sciences,356,356,801,IN,25.6079922,85.16752
884745506,saint mary s college,Saint Mary's College,grid.419426.c,http://en.wikipedia.org/wiki/Saint_Mary's_College_(Indiana),379,372,5018,US,41.7067451,-86.2570343
1289019353,lahey hospital medical center,Lahey Hospital & Medical Center,"",http://en.wikipedia.org/wiki/Lahey_Hospital_&_Medical_Center,4265,4226,125760,US,42.4842,-71.2047
1315684715,the queen s medical center,The Queen's Medical Center,"",http://en.wikipedia.org/wiki/The_Queen's_Medical_Center,2739,2730,73096,US,21.30722,-157.854172
