affiliationID,displayName,normalizedName,wiki,paperTotal,citationTotal,Latitude,Longitude,GRIDid
114724429,Central University of Punjab,central university of punjab,http://en.wikipedia.org/wiki/Central_University_of_Punjab,845,6079,30.17,76.45,grid.428366.d
130567239,Valeant Pharmaceuticals,valeant pharmaceuticals,http://en.wikipedia.org/wiki/Valeant_Pharmaceuticals,70,1705,45.57992,-73.75344,grid.491665.9
130750295,Xinyang Normal University,xinyang normal university,http://en.wikipedia.org/wiki/Xinyang_Normal_University,4337,25038,32.1300125,114.039368,grid.463053.7
131221577,Bucknell University,bucknell university,http://en.wikipedia.org/wiki/Bucknell_University,5481,90555,40.9546,-76.8836,grid.253363.2
138925566,Ewha Womans University,ewha womans university,http://en.wikipedia.org/wiki/Ewha_Womans_University,24740,389435,37.5618668,126.946831,grid.255649.9
144284949,Sirna Therapeutics,sirna therapeutics,http://en.wikipedia.org/wiki/Sirna_Therapeutics,173,8647,37.77604,-122.393036,""
162706563,Hoseo University,hoseo university,http://en.wikipedia.org/wiki/Hoseo_University,3517,33113,36.8275,127.183327,grid.412238.e
171481255,Shibaura Institute of Technology,shibaura institute of technology,http://en.wikipedia.org/wiki/Shibaura_Institute_of_Technology,6231,40800,35.66028,139.794434,grid.419152.a
182212641,University of Salzburg,university of salzburg,http://en.wikipedia.org/wiki/University_of_Salzburg,9370,207529,47.79722,13.04806,grid.7039.d
200314755,Kyushu Dental University,kyushu dental university,http://en.wikipedia.org/wiki/Kyushu_Dental_University,525,3363,33.8725,130.854172,grid.411238.d
202524275,Smith College,smith college,http://en.wikipedia.org/wiki/Smith_College,5656,110258,42.31812,-72.63814,grid.263724.6
1280414376,Air Force Research Laboratory,air force research laboratory,http://en.wikipedia.org/wiki/Air_Force_Research_Laboratory,20469,294306,39.82306,-84.04944,grid.417730.6
1295876152,Houston Methodist Hospital,houston methodist hospital,http://en.wikipedia.org/wiki/Houston_Methodist_Hospital,17612,519974,29.7101,-95.3998,grid.63368.38
1296604144,Memorial Hospital of South Bend,memorial hospital of south bend,http://en.wikipedia.org/wiki/Memorial_Hospital_of_South_Bend,58323,960764,41.68333,-86.25111,grid.415273.6
1298036714,Bulgarian Ministry of Education and Science,bulgarian ministry of education and science,http://en.wikipedia.org/wiki/Ministry_of_Education_and_Science_(Bulgaria),1028,6844,42.69649,23.3233051,grid.425811.b
1302978242,"Academy of Medical Sciences, United Kingdom",academy of medical sciences united kingdom,"http://en.wikipedia.org/wiki/Academy_of_Medical_Sciences,_United_Kingdom",41677,488982,51.52401,-0.132965,grid.420331.7
1314696892,Fermilab,fermilab,http://en.wikipedia.org/wiki/Fermilab,12803,424202,41.83194,-88.25722,grid.417851.e
1318287680,Center for Biologics Evaluation and Research,center for biologics evaluation and research,http://en.wikipedia.org/wiki/Center_for_Biologics_Evaluation_and_Research,4332,173239,39.0355072,-76.98281,grid.290496.0
1330043801,Arkansas Electric Cooperative Corporation,arkansas electric cooperative corporation,http://en.wikipedia.org/wiki/Arkansas_Electric_Cooperative_Corporation,639,3184,34.67764,-92.32239,""
1341523491,New York Methodist Hospital,new york methodist hospital,http://en.wikipedia.org/wiki/New_York_Methodist_Hospital,1120,21990,40.6675758,-73.97857,grid.415436.1
2799293026,Sutherland Hospital,sutherland hospital,https://en.wikipedia.org/wiki/Sutherland_Hospital,221,2104,-34.0372,151.1152,grid.460648.8
2799853768,Ohio Department of Agriculture,ohio department of agriculture,https://en.wikipedia.org/wiki/Ohio_Department_of_Agriculture,90,1624,39.9548874,-82.759346,grid.423070.2
2801367772,Prince Philip Dental Hospital,prince philip dental hospital,https://en.wikipedia.org/wiki/Prince_Philip_Dental_Hospital,441,14481,22.2864552,114.144272,grid.415210.3
2801758885,Federal Department of Home Affairs,federal department of home affairs,http://en.wikipedia.org/wiki/Federal_Department_of_Home_Affairs,30,518,46.94709,7.445986,grid.424284.c
2802654978,The Medical Center of Aurora,the medical center of aurora,https://en.wikipedia.org/wiki/The_Medical_Center_of_Aurora,37,254,39.68885,-104.832024,grid.490517.e
2898336195,Netherlands Cancer Institute,netherlands cancer institute,"",16152,847360,52.3532181,5.00276947,""
24768866,Bulgarian Academy of Sciences,bulgarian academy of sciences,http://en.wikipedia.org/wiki/Bulgarian_Academy_of_Sciences,32079,421069,42.6982651,23.3246479,grid.410344.6
29969887,Children's Hospital Oakland Research Institute,children s hospital oakland research institute,http://en.wikipedia.org/wiki/Children's_Hospital_Oakland_Research_Institute,2533,151491,37.8425,-122.26944,""
50632499,Chongqing University of Technology,chongqing university of technology,http://en.wikipedia.org/wiki/Chongqing_University_of_Technology,4840,19065,29.4525,106.5303,grid.411594.c
51317819,"Institute of Medical Sciences, Banaras Hindu University",institute of medical sciences banaras hindu university,"http://en.wikipedia.org/wiki/Institute_of_Medical_Sciences,_Banaras_Hindu_University",4177,54474,25.275,82.99944,grid.463154.1
52207611,Al Baha University,al baha university,http://en.wikipedia.org/wiki/Al_Baha_University,883,3115,19.99444,41.48333,grid.448646.c
59283426,Roskamp Institute,roskamp institute,http://en.wikipedia.org/wiki/Roskamp_Institute,262,6653,27.4176617,-82.53897,grid.417518.e
87552059,Hood College,hood college,http://en.wikipedia.org/wiki/Hood_College,469,6241,39.4225,-77.41861,grid.417604.0
91203450,University of Haifa,university of haifa,http://en.wikipedia.org/wiki/University_of_Haifa,24928,446330,32.7625,35.01806,grid.18098.38
113456305,Lüneburg University,luneburg university,http://en.wikipedia.org/wiki/Lüneburg_University,1908,23310,53.22889,10.40111,""
120379545,Inner Mongolia Agricultural University,inner mongolia agricultural university,http://en.wikipedia.org/wiki/Inner_Mongolia_Agricultural_University,5299,21327,40.80636,111.7033,grid.411638.9
128559575,University of Ruhuna,university of ruhuna,http://en.wikipedia.org/wiki/University_of_Ruhuna,2468,20539,5.939264,80.57645,grid.412759.c
130584745,Scottish Crop Research Institute,scottish crop research institute,http://en.wikipedia.org/wiki/Scottish_Crop_Research_Institute,3434,159430,56.4565,-3.0694,""
135987583,Kafkas University,kafkas university,http://en.wikipedia.org/wiki/Kafkas_University,2168,31523,40.5845,43.0715561,grid.16487.3c
137381566,Charles River Laboratories,charles river laboratories,http://en.wikipedia.org/wiki/Charles_River_Laboratories,2049,31072,42.5930824,-71.16113,grid.452317.6
138873065,Long Island University,long island university,http://en.wikipedia.org/wiki/Long_Island_University,4872,71108,40.81889,-73.59389,grid.259180.7
142105451,Technological and Higher Education Institute of Hong Kong,technological and higher education institute of hong kong,http://en.wikipedia.org/wiki/Technological_and_Higher_Education_Institute_of_Hong_Kong,337,2901,22.341,114.107,""
147962203,Democritus University of Thrace,democritus university of thrace,http://en.wikipedia.org/wiki/Democritus_University_of_Thrace,10939,147212,41.14208,24.890213,grid.12284.3d
159129438,Université du Québec à Montréal,universite du quebec a montreal,http://en.wikipedia.org/wiki/Université_du_Québec_à_Montréal,24555,409795,45.51389,-73.56028,""
161346416,Jimei University,jimei university,http://en.wikipedia.org/wiki/Jimei_University,7102,23592,24.5776463,118.094383,grid.411902.f
179114263,Simpson College,simpson college,http://en.wikipedia.org/wiki/Simpson_College,143,1492,41.3645,-93.565,grid.263650.4
194578897,Ohio Agricultural Research and Development Center,ohio agricultural research and development center,http://en.wikipedia.org/wiki/Ohio_Agricultural_Research_and_Development_Center,4025,116014,40.77934,-81.925,""
304664074,Landmark University,landmark university,http://en.wikipedia.org/wiki/Landmark_University,743,2558,8.14256,5.1024,grid.448923.0
877107187,University of Roehampton,university of roehampton,http://en.wikipedia.org/wiki/University_of_Roehampton,4890,62670,51.4566,-0.2431,grid.35349.38
896787456,Health Management Associates,health management associates,http://en.wikipedia.org/wiki/Health_Management_Associates_(Florida_company),328,5735,26.21685,-81.80184,""
904495901,Ruhr University Bochum,ruhr university bochum,http://en.wikipedia.org/wiki/Ruhr_University_Bochum,67046,1324571,51.44389,7.26167,grid.5570.7
909854389,London School of Economics and Political Science,london school of economics and political science,http://en.wikipedia.org/wiki/London_School_of_Economics,33369,831122,51.51389,-0.11667,grid.13063.37
931288993,Dhemaji College,dhemaji college,http://en.wikipedia.org/wiki/Dhemaji_College,18,159,27.47525,94.56184,""
1311564700,Ceres,ceres,http://en.wikipedia.org/wiki/Ceres_(organization),932,7261,42.3535461,-71.06104,grid.450031.3
1314596251,Allen Institute for Brain Science,allen institute for brain science,http://en.wikipedia.org/wiki/Allen_Institute_for_Brain_Science,2246,87505,47.6501122,-122.352455,grid.417881.3
1317921629,Japanese Ministry of the Environment,japanese ministry of the environment,http://en.wikipedia.org/wiki/Ministry_of_the_Environment_(Japan),980,15768,35.673,139.753,grid.453509.e
1321014770,Association for Computing Machinery,association for computing machinery,http://en.wikipedia.org/wiki/Association_for_Computing_Machinery,2080,25726,40.7140541,-74.0039139,grid.278125.b
1321296531,National Institute of Standards and Technology,national institute of standards and technology,http://en.wikipedia.org/wiki/National_Institute_of_Standards_and_Technology,52531,1363317,38.8926926,-77.03272,grid.94225.38
1334069289,Carolinas Healthcare System,carolinas healthcare system,http://en.wikipedia.org/wiki/Carolinas_Healthcare_System,1571,25488,35.2039642,-80.8391647,grid.427669.8
2799421553,Hospital Kuala Lumpur,hospital kuala lumpur,https://en.wikipedia.org/wiki/Kuala_Lumpur_Hospital,1663,14997,3.171444,101.701805,grid.412516.5
2799577643,Moncton Hospital,moncton hospital,https://en.wikipedia.org/wiki/Moncton_Hospital,138,2546,46.1054,-64.8051,grid.416064.1
2799883749,Da Nang Hospital,da nang hospital,https://en.wikipedia.org/wiki/Da_Nang_Hospital,30,275,16.0726833,108.214981,grid.459448.0
2800281165,Leicester Royal Infirmary,leicester royal infirmary,https://en.wikipedia.org/wiki/Leicester_Royal_Infirmary,6435,156208,52.6274,-1.1365,grid.419248.2
2800414823,Sigma Theta Tau International,sigma theta tau international,https://en.wikipedia.org/wiki/Sigma_Theta_Tau,155,709,39.77585,-86.16759,grid.484635.8
2800442304,Moredun Foundation,moredun foundation,http://en.wikipedia.org/wiki/Moredun_Research_Institute,13,105,55.8573761,-3.195225,grid.420013.4
2801897644,Ruby Hall Clinic,ruby hall clinic,https://en.wikipedia.org/wiki/Ruby_Hall_Clinic,357,2524,18.5334,73.8772,grid.419353.9
2802336932,Conquest Hospital,conquest hospital,https://en.wikipedia.org/wiki/Conquest_Hospital,474,5365,50.88536,0.56769,grid.414688.7
2802491888,Bangladesh Livestock Research Institute,bangladesh livestock research institute,https://en.wikipedia.org/wiki/Bangladesh_Livestock_Research_Institute,283,927,23.8886662,90.2737961,grid.473249.f
22716506,Lanzhou University of Technology,lanzhou university of technology,http://en.wikipedia.org/wiki/Lanzhou_University_of_Technology,10465,48951,36.0583763,103.730461,grid.411291.e
33816083,Los Angeles County Department of Mental Health,los angeles county department of mental health,http://en.wikipedia.org/wiki/Los_Angeles_County_Department_of_Mental_Health,93,805,34.0642242,-118.291428,grid.435924.d
77920804,Albany Medical College,albany medical college,http://en.wikipedia.org/wiki/Albany_Medical_College,13207,373107,42.6534538,-73.77609,""
79305253,"National Defence University, Pakistan",national defence university pakistan,"http://en.wikipedia.org/wiki/National_Defence_University,_Pakistan",965,2156,33.70768,73.07047,""
82475049,Suranaree University of Technology,suranaree university of technology,http://en.wikipedia.org/wiki/Suranaree_University_of_Technology,4633,45686,14.8729172,102.0237,grid.6357.7
96698942,University of Cumbria,university of cumbria,http://en.wikipedia.org/wiki/University_of_Cumbria,844,7010,54.89083,-2.92222,grid.266218.9
100086675,Al-Hussein Bin Talal University,al hussein bin talal university,http://en.wikipedia.org/wiki/Al-Hussein_Bin_Talal_University,830,6231,30.26639,35.68111,grid.443352.7
105094715,"National Institute of Technology, Kurukshetra",national institute of technology kurukshetra,"http://en.wikipedia.org/wiki/National_Institute_of_Technology,_Kurukshetra",4076,26202,29.94906,76.81725,grid.444547.2
105925353,Concordia University Wisconsin,concordia university wisconsin,http://en.wikipedia.org/wiki/Concordia_University_Wisconsin,3153,68608,43.25333,-87.91528,grid.431717.7
106073371,University of Findlay,university of findlay,http://en.wikipedia.org/wiki/University_of_Findlay,466,2825,41.055,-83.655,grid.266322.1
112859197,University of Camerino,university of camerino,http://en.wikipedia.org/wiki/University_of_Camerino,9086,150024,43.13583,13.06861,grid.5602.1
121032520,Medical University of Lublin,medical university of lublin,http://en.wikipedia.org/wiki/Medical_University_of_Lublin,6691,57384,51.2483253,22.54884,grid.411484.c
124104796,The Marine Mammal Center,the marine mammal center,http://en.wikipedia.org/wiki/The_Marine_Mammal_Center,343,7823,37.8351,-122.5316,grid.448473.8
141930428,Central University of Ecuador,central university of ecuador,http://en.wikipedia.org/wiki/Central_University_of_Ecuador,2430,7652,10.4892,-66.8911,grid.7898.e
195575238,Middlebury College,middlebury college,http://en.wikipedia.org/wiki/Middlebury_College,3011,69302,44.00889,-73.17722,grid.260002.6
195875291,Ashland University,ashland university,http://en.wikipedia.org/wiki/Ashland_University,717,9547,40.86167,-82.32306,grid.252443.6
201459984,Guangdong University of Business Studies,guangdong university of business studies,http://en.wikipedia.org/wiki/Guangdong_University_of_Business_Studies,2502,4089,23.0894,113.3546,""
204246437,Nan Kai University of Technology,nan kai university of technology,http://en.wikipedia.org/wiki/Nan_Kai_University_of_Technology,543,4812,23.9797535,120.696854,grid.449239.1
291386647,Belarusian State University,belarusian state university,http://en.wikipedia.org/wiki/Belarusian_State_University,5544,64061,53.89389,27.5469437,grid.17678.3f
892743074,DST Systems,dst systems,http://en.wikipedia.org/wiki/DST_Systems,1248,16572,39.100975,-94.5874252,""
895296705,American Hereford Association,american hereford association,http://en.wikipedia.org/wiki/American_Hereford_Association,1168,14947,"","",""
918370745,"College of Health Sciences, Bahrain",college of health sciences bahrain,"http://en.wikipedia.org/wiki/College_of_Health_Sciences,_Bahrain",17054,218108,26.21694,50.57361,""
1308923049,University Hospitals Birmingham NHS Foundation Trust,university hospitals birmingham nhs foundation trust,http://en.wikipedia.org/wiki/University_Hospitals_Birmingham_NHS_Foundation_Trust,2393,31374,52.45128,-1.94139,grid.412563.7
1312996466,Safdarjang Hospital,safdarjang hospital,http://en.wikipedia.org/wiki/Safdarjung_Hospital,2418,16490,28.565,77.21,grid.416410.6
1338195351,National Space Biomedical Research Institute,national space biomedical research institute,http://en.wikipedia.org/wiki/National_Space_Biomedical_Research_Institute,71,1450,29.78918,-95.3155441,grid.454848.1
2799503643,Columbia University Medical Center,columbia university medical center,https://en.wikipedia.org/wiki/Columbia_University_Medical_Center,22518,472139,40.8075562,-73.96408,grid.239585.0
2800903219,Good Samaritan Hospital Medical Center,good samaritan hospital medical center,"https://en.wikipedia.org/wiki/Good_Samaritan_Hospital_Medical_Center_(West_Islip,_New_York)",110,842,40.696167,-73.2945862,grid.413191.f
2801487222,W. Alton Jones Cell Science Center,w alton jones cell science center,https://en.wikipedia.org/wiki/The_W._Alton_Jones_Cell_Science_Center,420,16725,44.27983,-73.98076,grid.422462.4
2801956180,Gartnavel General Hospital,gartnavel general hospital,https://en.wikipedia.org/wiki/Gartnavel_General_Hospital,1844,40367,55.88292,-4.31248,grid.415302.1
